Timestamp,AirTemp_C,RelHumidity_pct,WindSpeed_mps,GHI_Wm2,CloudCover_pct,DewPoint_C
2024-01-01 00:00:00,0.7,47.7,2.4,327.5,61.0,3.1
2024-01-06 17:17:16,1.1,48.9,1.4,0.0,85.4,2.7
2024-01-29 00:17:52,15.0,41.1,3.5,0.0,42.9,5.9
2024-02-19 11:32:21,12.1,63.0,4.2,281.8,44.0,8.5
2024-01-05 19:18:06,10.9,84.7,4.2,0.0,31.3,-2.3
2024-02-22 01:45:00,1.6,63.9,1.9,0.0,39.7,-2.3
2024-01-31 16:40:19,16.0,65.2,4.2,300.7,97.6,5.4
2024-02-01 08:43:17,9.0,44.8,4.2,136.9,54.8,5.3
2024-01-15 08:08:00,17.1,62.6,4.2,0.0,36.6,0.2
2024-02-14 22:28:33,16.6,53.4,2.1,0.0,13.4,8.6
2024-01-01 00:00:00,2.6,57.2,2.4,0.0,59.7,6.5
2024-01-22 13:04:30,16.0,43.5,4.2,0.0,24.7,4.0
2024-01-07 21:13:18,5.9,44.6,2.5,186.4,15.6,4.8
2024-02-06 03:12:55,0.9,53.4,2.2,123.6,46.3,0.1
2024-01-01 00:00:00,10.8,57.3,3.4,0.0,6.5,1.6
2024-01-02 02:17:16,0.5,89.9,0.6,0.0,13.7,-0.6
2024-01-05 03:53:19,16.9,63.7,1.8,96.5,48.7,6.5
2024-01-16 10:11:27,16.0,47.8,2.0,409.6,11.6,2.6
2024-01-29 17:32:07,4.1,66.5,3.7,8.7,79.0,5.1
2024-02-03 21:29:06,17.2,59.6,4.2,121.9,10.8,1.8
2024-02-15 17:20:23,5.2,55.9,3.8,353.5,85.7,6.4
2024-01-28 10:52:17,10.6,40.1,0.6,412.2,0.0,6.8
2024-01-29 03:53:10,14.4,46.9,1.3,0.0,81.5,4.7
2024-01-01 00:53:00,3.2,49.7,4.2,48.9,28.9,6.8
2024-01-24 15:52:44,14.6,56.9,1.8,0.0,42.1,4.4
2024-01-22 13:57:03,2.1,41.4,1.6,25.4,28.5,8.6
2024-02-11 03:42:45,12.4,83.0,4.2,226.8,35.8,5.3
2024-01-07 13:11:42,0.5,89.9,2.6,3.9,27.3,-2.3
2024-02-10 07:56:46,0.5,46.2,2.4,0.0,2.7,6.3
2024-01-31 14:32:45,3.3,81.4,4.2,0.0,18.5,2.4
2024-02-08 08:40:00,12.3,78.7,3.4,0.0,93.2,2.5
2024-01-28 20:48:44,13.1,48.1,4.0,372.2,21.8,7.1
2024-02-17 12:31:05,7.9,66.6,4.2,0.0,0.8,8.1
2024-02-12 15:32:06,13.6,65.9,3.3,0.0,97.8,4.7
2024-01-02 07:43:11,4.8,87.7,1.2,428.2,73.7,-0.8
2024-02-22 01:45:00,8.8,48.5,3.7,454.0,62.9,2.7
2024-01-23 23:36:58,3.2,80.2,1.2,0.0,100.0,2.2
2024-01-01 00:00:00,19.5,40.1,4.2,0.0,0.0,3.5
2024-02-13 07:11:03,6.7,54.9,2.7,0.0,51.8,3.9
2024-01-07 09:31:02,12.2,41.0,2.3,246.2,86.0,5.2
2024-01-01 00:00:00,5.2,55.5,3.1,51.9,55.8,6.8
2024-02-10 21:21:38,3.5,73.0,3.1,7.8,22.4,2.2
2024-02-12 07:06:55,0.5,51.1,4.0,0.0,0.0,2.5
2024-01-27 14:53:53,11.2,82.0,3.9,0.0,32.9,-2.0
2024-01-06 04:45:31,4.2,60.0,0.8,0.0,84.1,1.2
2024-02-10 18:05:53,5.4,50.8,1.2,0.0,44.7,5.1
2024-01-14 00:36:37,16.9,40.1,2.0,383.7,13.7,8.5
2024-02-12 15:43:35,6.1,51.9,2.6,336.8,0.0,-0.8
2024-01-22 20:20:59,1.0,89.9,3.8,471.1,24.5,-1.1
2024-02-08 17:18:37,19.4,67.5,4.1,220.6,68.5,2.3
2024-01-01 00:00:00,19.5,46.0,2.7,650.5,35.9,7.8
2024-02-01 14:51:21,10.2,48.3,1.0,0.0,79.3,5.7
2024-01-31 07:59:11,3.0,53.0,3.5,0.0,18.6,-2.3
2024-02-10 11:13:27,13.1,84.4,2.4,0.0,0.0,0.6
2024-02-02 04:23:55,15.1,73.5,1.1,5.8,16.7,7.8
2024-01-12 09:28:06,14.7,72.5,0.9,0.0,25.3,0.6
2024-01-11 06:05:02,6.5,40.1,3.8,0.0,100.0,1.9
2024-01-07 19:24:07,11.1,54.4,2.4,0.0,57.4,-1.9
2024-01-18 03:00:19,7.8,41.2,3.5,312.6,100.0,5.1
2024-01-19 07:09:53,0.5,44.0,0.7,18.9,9.5,3.3
2024-01-01 00:00:00,14.1,77.0,3.7,188.8,10.1,6.0
2024-01-02 02:17:30,12.1,42.8,4.2,0.0,37.4,7.4
2024-01-21 07:28:40,3.9,44.4,3.2,0.0,22.1,-0.7
2024-01-01 00:00:00,19.5,40.1,4.2,0.0,21.9,4.9
2024-01-01 00:00:00,13.1,69.7,2.6,0.0,80.6,2.0
2024-02-03 01:50:02,4.6,75.8,3.9,0.0,69.1,6.0
2024-01-01 00:00:00,19.5,56.7,4.0,18.2,8.6,8.1
2024-01-01 00:00:00,12.4,47.0,2.6,315.1,100.0,4.6
2024-01-17 05:03:01,0.5,45.0,4.2,0.0,33.6,-0.1
2024-01-07 16:26:29,15.2,64.1,4.2,0.0,53.2,2.7
2024-02-05 00:50:47,17.9,51.5,1.4,0.0,86.4,7.1
2024-01-01 00:00:00,2.2,73.1,1.4,91.0,76.6,2.0
2024-01-27 21:29:32,17.6,44.0,4.2,42.9,0.0,6.8
2024-02-04 22:06:04,17.2,50.3,1.5,92.0,62.5,7.7
2024-01-23 22:40:40,5.6,83.7,1.9,0.0,31.8,2.2
2024-02-22 01:45:00,14.3,48.1,3.0,118.8,5.1,8.6
2024-01-12 20:52:19,7.6,54.5,1.0,0.0,19.5,4.9
2024-01-14 14:08:18,11.4,65.6,1.9,103.7,8.6,8.6
2024-01-26 02:47:01,7.3,61.1,3.6,32.0,68.9,7.0
2024-01-11 20:42:54,1.2,60.9,2.5,0.0,22.1,-0.6
2024-02-17 08:51:32,15.8,65.6,2.6,11.4,37.2,-0.1
2024-02-07 06:15:02,2.7,41.2,2.5,0.0,36.5,2.8
2024-01-06 04:07:02,0.5,89.9,2.4,0.0,5.8,6.5
2024-01-01 00:00:00,0.5,78.3,2.5,0.0,42.7,2.5
2024-01-19 13:40:21,9.4,63.4,2.6,3.8,13.4,5.1
2024-02-12 20:28:17,0.5,89.6,3.1,0.0,0.0,1.4
2024-01-17 18:32:37,13.3,57.1,2.2,0.0,49.7,-2.3
2024-01-25 08:41:12,3.1,66.5,3.3,0.0,46.4,-1.3
2024-01-11 01:09:50,15.6,59.6,3.0,147.7,0.0,4.6
2024-01-01 00:00:00,19.5,40.1,4.0,92.0,89.6,7.8
2024-01-10 15:49:01,8.9,66.0,0.7,683.6,42.9,5.0
2024-01-01 00:00:00,13.4,81.8,4.2,0.0,59.9,-1.4
2024-01-28 17:41:38,14.6,41.0,3.8,10.7,90.3,4.5
2024-02-09 04:15:13,4.2,66.7,3.4,577.3,95.3,3.5
2024-01-17 12:30:08,0.5,87.0,2.0,0.0,100.0,2.6
2024-01-02 10:28:39,4.3,86.8,4.2,0.0,92.9,-0.6
2024-01-29 00:12:12,16.8,53.7,1.1,386.7,50.5,2.4
2024-01-01 00:00:00,4.8,79.3,3.0,540.4,92.4,7.4
2024-01-24 06:16:31,11.5,53.0,2.8,312.7,100.0,1.7
2024-01-11 15:45:25,0.5,67.7,1.2,332.0,36.2,0.3
2024-01-28 22:03:18,1.7,51.8,2.6,0.0,69.9,2.5
2024-02-22 01:45:00,0.5,89.9,1.4,10.8,16.5,-2.3
2024-02-07 18:44:23,13.3,77.6,0.6,12.2,60.9,3.0
2024-01-05 04:24:07,0.5,53.6,2.4,11.4,0.0,5.5
2024-01-18 11:55:40,16.6,47.8,2.5,0.0,62.3,4.7
2024-01-01 00:00:00,18.9,40.1,3.8,231.0,2.4,8.6
2024-01-01 00:00:00,3.0,79.8,3.7,213.0,57.7,3.2
2024-02-05 17:02:30,7.6,89.3,1.7,7.3,27.6,4.9
2024-01-07 11:08:33,0.5,89.9,3.3,0.0,57.2,0.0
2024-01-11 22:37:39,16.3,62.4,4.2,204.6,60.6,8.6
2024-01-01 00:00:00,2.8,47.4,2.5,258.6,65.6,4.2
2024-02-22 01:45:00,18.2,56.3,1.6,451.7,6.2,8.3
2024-01-06 08:42:30,5.9,40.1,3.4,309.7,17.1,1.8
2024-01-13 03:05:56,11.9,54.0,4.0,0.0,62.0,2.1
2024-02-13 15:38:39,13.7,58.7,4.2,0.0,9.5,7.7
2024-02-13 03:46:55,10.0,67.1,4.1,134.4,5.4,3.6
2024-01-01 00:00:00,7.8,88.7,2.1,0.0,100.0,-2.3
2024-01-12 22:19:50,18.5,45.2,1.5,178.3,77.9,-0.3
2024-01-01 00:00:00,14.8,84.5,3.4,0.0,11.6,2.9
2024-01-16 14:39:42,0.5,46.3,2.5,118.9,0.0,7.4
2024-01-13 02:55:54,5.8,40.1,1.8,0.0,0.0,4.1
2024-01-01 00:00:00,9.6,57.5,4.2,0.0,19.3,-2.2
2024-01-18 07:56:10,14.3,58.7,4.2,6.3,69.9,6.6
2024-01-28 08:43:30,6.9,88.0,2.9,144.6,82.6,0.9
2024-02-07 09:47:44,4.4,53.9,2.7,0.0,53.6,2.5
2024-02-12 05:43:17,9.9,41.9,1.5,0.0,0.0,2.2
2024-01-24 03:13:15,13.2,42.2,4.0,1.3,76.2,2.7
2024-01-04 16:35:34,10.2,89.9,4.2,156.1,0.0,7.9
2024-01-08 21:14:31,10.3,55.3,4.2,0.0,74.5,5.5
2024-02-01 15:58:33,8.5,88.2,3.0,10.8,47.1,-2.3
2024-01-04 04:43:16,19.0,89.9,1.7,0.0,94.9,1.3
2024-01-19 12:16:17,14.2,46.8,3.6,0.0,0.0,-0.4
2024-02-04 17:07:47,7.6,89.9,4.2,293.9,67.4,6.7
2024-01-10 03:29:27,11.6,87.4,2.5,25.9,60.3,6.9
2024-01-11 23:37:05,12.5,57.8,3.4,48.5,28.4,0.3
2024-02-05 07:15:57,0.6,87.5,4.2,0.0,82.4,6.1
2024-02-09 07:23:27,9.1,55.5,4.1,0.0,73.1,6.9
2024-01-10 12:41:57,16.3,47.1,4.2,0.0,34.6,0.4
2024-02-04 07:10:13,12.8,50.1,3.9,29.5,85.6,3.1
2024-02-09 15:16:04,8.8,58.0,2.3,72.9,8.1,1.0
2024-01-22 06:27:55,15.3,61.2,2.9,403.5,37.3,3.7
2024-01-07 19:07:56,14.6,57.6,3.4,71.8,49.9,3.9
2024-01-26 12:08:34,6.0,47.0,3.1,24.4,20.1,6.4
2024-01-01 08:30:59,19.5,40.1,2.2,194.9,32.0,1.5
2024-02-13 00:58:02,0.5,88.8,2.2,0.5,23.5,-1.8
2024-02-08 05:43:08,6.5,89.9,1.7,0.0,62.9,-2.3
2024-02-02 03:04:45,10.5,42.4,4.0,230.6,77.5,8.6
2024-02-10 11:07:45,0.5,75.5,2.8,0.0,89.4,-2.3
2024-01-06 03:41:57,7.1,78.1,2.6,248.8,33.1,6.1
2024-02-08 07:22:16,18.3,72.0,3.8,4.2,58.2,0.9
2024-01-12 10:48:27,13.4,78.5,0.8,592.8,100.0,-2.0
2024-01-29 18:55:54,18.6,53.2,3.1,13.1,87.3,5.4
2024-01-04 12:23:10,13.8,72.0,2.9,290.6,58.6,5.8
2024-02-15 15:11:06,0.5,82.6,1.5,0.0,93.2,-2.1
2024-02-08 16:47:55,13.6,62.6,3.4,0.0,74.8,2.6
2024-02-14 18:50:42,15.7,51.7,3.5,246.1,19.2,2.1
2024-02-22 01:45:00,14.6,59.3,1.9,296.2,0.0,4.9
2024-01-01 00:00:00,8.6,40.3,2.1,113.9,0.0,3.2
2024-02-15 08:48:53,12.7,74.7,4.2,0.0,32.4,1.4
2024-01-12 03:06:53,0.5,89.9,2.6,307.2,3.0,6.7
2024-01-27 22:43:26,4.1,86.9,2.3,0.0,66.3,2.5
2024-02-17 08:18:27,7.8,57.0,0.6,0.0,92.8,-1.9
2024-01-01 00:00:00,19.5,40.1,1.2,168.1,28.0,1.4
2024-02-22 01:45:00,19.5,74.4,4.2,115.9,61.0,0.6
2024-01-10 16:57:11,0.5,54.8,1.8,281.9,64.1,-1.9
2024-01-02 18:54:17,17.6,70.4,3.7,0.0,61.4,1.5
2024-01-13 04:46:48,15.7,88.3,2.1,0.0,94.1,-1.3
2024-02-12 09:50:45,19.5,40.8,3.0,0.0,100.0,-0.8
2024-01-01 00:00:00,6.4,55.5,1.7,305.5,13.6,4.3
2024-01-28 05:56:34,17.7,61.9,3.4,170.0,22.3,7.1
2024-01-03 23:22:42,10.0,59.8,4.2,0.0,13.7,7.7
2024-02-05 03:34:07,11.7,74.8,3.6,0.0,59.9,-0.3
2024-02-13 08:56:10,12.1,79.7,1.9,227.9,59.8,1.5
2024-02-17 20:05:55,0.5,89.9,2.0,168.6,8.9,2.9
2024-02-06 08:54:28,8.7,57.9,1.7,274.0,7.6,4.0
2024-02-01 13:27:23,9.6,69.2,0.5,96.7,0.0,0.9
2024-01-29 02:04:05,4.9,84.6,4.2,0.0,29.7,4.6
2024-01-17 12:55:25,19.5,40.1,4.0,81.0,100.0,8.5
2024-01-01 00:00:00,9.4,40.1,2.8,18.6,84.5,-0.7
2024-01-09 19:29:34,14.1,49.8,3.1,0.0,22.7,0.9
2024-01-06 17:22:27,0.5,54.2,4.2,106.3,96.2,1.4
2024-02-01 21:21:00,18.8,89.9,3.9,0.0,61.9,4.9
2024-01-01 00:00:00,19.5,40.1,3.9,0.0,39.1,-0.1
2024-02-18 21:33:01,0.5,83.1,1.7,3.2,4.0,6.4
2024-01-01 11:36:32,15.1,50.8,4.2,0.0,19.7,5.1
2024-01-12 07:39:53,1.7,81.7,1.6,0.0,71.2,4.0
2024-01-15 05:07:56,2.2,55.4,2.7,180.3,6.5,4.3
2024-01-01 22:29:27,10.5,47.7,1.6,202.2,6.1,4.1
2024-02-04 03:10:09,1.3,82.5,2.3,0.0,19.1,3.2
2024-01-12 03:23:29,7.6,53.2,4.1,86.8,90.5,4.7
2024-01-27 16:29:04,7.1,61.4,3.1,0.0,17.0,4.7
2024-02-06 06:53:55,5.1,82.0,1.7,13.3,82.7,2.9
2024-01-01 00:00:00,16.3,71.2,2.9,0.0,6.3,5.8
2024-01-01 00:00:00,1.6,78.7,2.1,109.2,5.8,-2.3
2024-01-31 20:34:30,2.3,82.1,0.7,0.0,96.4,7.4
2024-02-07 09:20:13,19.5,40.1,1.8,182.5,12.5,5.4
2024-01-01 00:00:00,5.7,56.9,4.2,443.2,14.8,0.4
2024-01-04 22:05:35,1.3,89.9,2.3,0.0,66.7,0.6
2024-01-31 01:10:02,6.1,74.5,4.2,0.0,0.0,6.9
2024-02-19 14:54:56,16.0,67.8,1.4,0.0,88.1,3.9
2024-01-11 19:46:34,11.8,86.9,2.3,28.1,100.0,7.5
2024-02-11 05:19:50,19.5,42.5,1.4,150.5,93.0,7.8
2024-01-01 00:00:00,0.5,47.3,1.9,0.0,22.2,4.6
2024-01-10 10:52:46,10.0,46.6,2.8,257.1,32.5,6.4
2024-01-21 11:32:26,14.5,73.8,4.0,0.0,33.8,2.3
2024-01-28 02:25:41,18.5,47.0,3.0,609.5,68.1,8.1
2024-02-13 08:40:10,17.8,79.3,2.9,68.6,25.0,1.8
2024-01-01 10:21:40,1.1,87.9,4.2,88.2,56.4,-2.3
2024-02-10 01:36:47,13.7,59.6,3.2,0.0,0.0,7.9
2024-01-01 14:13:41,0.5,89.9,2.8,0.0,5.0,-1.9
2024-01-01 00:00:00,3.6,40.1,3.3,448.9,17.9,6.3
2024-01-05 00:17:54,9.5,80.5,4.2,0.0,72.3,-0.3
2024-01-16 10:08:28,14.3,89.9,1.3,0.0,37.0,2.2
2024-01-12 21:04:04,0.5,75.7,3.5,124.7,64.6,-2.3
2024-01-27 21:14:27,14.3,80.3,3.7,202.7,22.6,-1.8
2024-01-01 00:00:00,9.5,70.5,1.7,0.0,97.0,-0.4
2024-02-16 02:54:08,6.2,54.9,2.8,0.0,41.8,-2.3
2024-01-01 00:00:00,3.5,85.3,2.5,0.0,36.9,3.3
2024-01-10 04:36:05,13.0,71.5,3.3,800.0,47.7,0.6
2024-01-19 06:21:17,10.5,89.9,3.9,511.4,76.8,1.2
2024-01-17 22:57:59,0.7,66.8,0.8,0.0,0.0,2.2
2024-01-02 12:11:40,1.3,79.3,4.2,0.0,27.9,2.0
2024-01-17 08:56:23,17.1,40.1,1.5,0.0,95.9,2.5
2024-01-08 04:09:03,11.1,40.1,3.6,482.8,38.5,8.6
2024-01-16 09:41:02,13.9,74.7,4.2,79.6,1.8,3.4
2024-02-06 03:38:24,3.6,75.5,3.7,0.0,17.3,-2.3
2024-02-20 15:43:48,11.0,51.7,1.9,14.7,94.1,4.7
2024-01-01 00:00:00,14.6,79.7,1.2,0.0,7.8,1.7
2024-01-13 06:30:56,19.5,40.1,1.1,0.0,64.3,6.8
2024-01-31 13:40:41,18.8,42.7,1.0,497.9,61.6,4.8
2024-02-16 08:53:12,12.3,40.1,1.8,4.9,83.4,-2.3
2024-01-11 05:29:26,13.6,48.6,1.8,5.2,24.8,0.2
2024-01-01 00:00:00,12.8,46.8,2.4,170.4,37.3,0.4
2024-01-23 14:17:57,4.8,40.1,4.0,53.5,85.8,7.3
2024-01-25 21:48:06,5.7,53.2,4.2,179.0,80.2,4.2
2024-01-18 05:01:47,15.8,82.8,1.6,285.7,17.3,0.4
2024-01-31 19:17:12,14.5,58.1,3.7,0.0,68.3,4.7
2024-01-01 00:00:00,16.1,47.1,3.1,211.8,5.7,6.4
2024-02-01 08:11:37,0.8,49.5,3.8,0.0,37.9,1.2
2024-02-07 05:23:21,2.5,57.3,4.2,76.1,74.8,0.2
2024-01-27 10:17:33,14.3,86.5,4.2,33.4,0.0,6.4
2024-01-10 23:21:07,1.0,76.4,4.2,250.8,34.8,-2.0
2024-01-08 15:59:09,10.9,83.8,4.2,0.0,35.6,5.2
2024-01-24 14:35:26,15.0,83.0,3.3,0.0,62.0,8.6
2024-01-31 09:15:12,0.5,89.2,2.9,222.6,2.9,7.2
2024-02-16 09:09:03,9.8,44.7,1.9,0.0,99.0,-2.2
2024-01-01 00:00:00,0.5,80.6,2.9,359.9,11.1,-2.0
2024-02-09 15:18:41,3.3,63.4,2.7,141.0,9.1,2.1
2024-02-14 03:11:29,16.4,45.1,4.0,177.6,18.2,8.6
2024-01-01 00:00:00,19.5,40.1,2.1,56.5,76.2,6.6
2024-02-03 16:26:10,5.0,58.9,1.3,31.8,33.1,-0.4
2024-01-16 15:21:28,13.9,76.5,3.8,47.9,85.7,2.3
2024-01-20 02:23:53,12.2,40.1,2.6,0.0,0.0,6.5
2024-01-01 00:00:00,14.5,58.1,1.4,0.0,32.0,2.1
2024-02-11 17:52:24,13.2,85.7,2.6,0.0,58.1,-2.3
2024-01-06 21:32:26,19.5,40.3,1.6,226.1,73.6,6.2
2024-01-01 00:00:00,16.7,77.2,4.1,169.9,70.0,8.2
2024-01-29 12:12:27,19.5,52.1,1.1,2.2,100.0,-1.4
2024-01-16 02:22:52,13.5,44.7,1.7,5.0,14.7,2.8
2024-01-22 17:07:39,17.3,47.1,2.0,49.7,72.9,2.8
2024-01-12 22:51:58,17.9,42.9,2.3,0.0,51.5,7.5
2024-02-11 14:45:00,14.1,48.8,0.7,218.6,37.1,8.2
2024-01-21 01:39:24,13.5,69.9,1.3,1.9,10.0,6.9
2024-02-18 17:31:01,7.0,81.0,3.2,720.0,39.9,5.1
2024-01-14 02:01:23,11.8,68.5,3.8,134.8,5.0,2.7
2024-01-29 08:04:04,6.8,83.0,4.2,67.1,21.9,3.6
2024-01-01 00:00:00,4.2,71.4,2.8,0.0,21.8,-2.3
2024-02-09 19:24:41,13.7,73.5,4.2,0.0,84.8,2.7
2024-02-17 23:11:34,15.8,78.7,2.0,685.7,1.3,8.4
2024-02-11 21:17:24,4.5,46.2,3.3,335.8,91.1,4.0
2024-02-03 06:36:25,10.1,51.2,2.5,0.0,43.5,1.1
2024-01-19 11:02:47,1.4,40.1,3.9,115.5,50.7,3.1
2024-02-14 11:13:46,6.1,89.9,4.2,13.1,98.3,2.8
2024-01-21 10:37:34,6.4,73.8,1.3,36.1,12.0,3.1
2024-01-01 00:00:00,0.5,52.3,3.5,0.0,0.0,8.0
2024-01-08 06:12:25,13.7,44.2,2.9,261.1,66.8,4.7
2024-01-15 18:08:05,12.0,53.1,1.8,1.4,19.4,4.9
2024-01-02 14:25:06,1.6,53.1,1.0,195.0,64.9,2.0
2024-01-08 00:26:23,0.5,87.7,4.2,169.9,25.9,8.6
2024-02-16 15:52:29,18.0,45.9,4.2,189.3,42.6,4.9
2024-01-15 13:29:05,12.2,75.5,4.1,582.2,65.3,4.1
2024-02-11 15:05:41,7.0,49.6,3.7,272.5,57.5,8.1
2024-02-22 00:01:19,2.6,65.5,2.9,135.8,87.0,7.5
2024-01-01 00:00:00,0.5,77.1,3.1,0.0,75.2,-2.3
2024-02-09 19:38:50,16.0,52.9,2.0,0.0,0.0,7.3
2024-01-21 08:50:33,0.5,77.1,2.6,159.8,5.3,5.9
2024-01-07 13:58:01,11.3,45.6,3.0,19.0,8.3,1.6
2024-01-15 04:23:50,19.5,42.1,4.2,0.0,94.9,0.7
2024-01-03 23:12:12,5.0,76.0,2.3,226.4,13.1,3.3
2024-01-12 21:36:20,17.7,48.8,4.2,338.2,79.8,4.2
2024-02-09 17:51:07,2.7,82.0,4.2,53.2,64.2,0.1
2024-02-10 08:18:11,18.6,60.3,3.1,0.0,59.8,-0.6
2024-01-05 05:36:23,14.0,43.2,4.1,451.5,9.3,8.3
2024-01-01 00:00:00,11.2,81.5,4.0,0.0,13.8,7.1
2024-01-03 20:54:25,14.6,40.1,4.2,2.5,97.3,4.2
2024-01-02 17:56:38,8.4,86.0,2.4,30.0,40.3,7.2
2024-01-29 03:54:24,10.1,87.0,2.5,0.0,100.0,3.4
2024-01-31 15:31:06,5.1,65.7,4.2,200.1,0.0,8.6
2024-01-01 00:00:00,2.9,47.2,3.3,98.5,14.5,-0.2
2024-01-12 11:46:59,0.5,89.9,1.7,138.3,11.2,8.2
2024-01-01 00:00:00,14.3,55.9,3.2,548.6,100.0,6.0
2024-01-04 21:47:27,4.9,53.5,1.1,494.7,0.0,4.4
2024-02-18 22:42:42,1.0,56.5,1.1,89.7,81.5,0.3
2024-01-29 20:37:07,12.2,41.8,3.5,141.1,6.9,7.6
2024-01-01 00:00:00,3.4,58.5,3.8,0.0,22.3,3.7
2024-01-22 06:02:08,7.1,61.2,4.2,0.0,100.0,1.5
2024-01-26 09:53:58,6.9,54.1,4.2,233.5,85.8,2.8
2024-01-15 19:30:16,15.3,88.0,1.1,150.1,0.0,6.8
2024-01-01 00:00:00,19.4,54.8,3.5,64.2,99.0,-1.2
2024-01-01 00:00:00,14.0,57.0,4.2,0.0,82.0,2.4
2024-02-04 22:18:48,6.0,77.7,1.7,0.0,100.0,-1.1
2024-01-15 07:28:30,7.9,68.0,2.0,732.3,18.3,2.0
2024-02-11 19:30:02,11.8,82.3,3.9,0.9,64.5,-2.3
2024-01-03 02:13:40,0.5,89.9,2.4,0.0,15.5,1.9
2024-01-01 00:00:00,15.8,60.1,2.8,0.0,31.3,1.0
2024-01-01 00:00:00,10.7,56.2,0.5,682.6,61.7,3.5
2024-01-23 16:25:54,0.5,84.2,4.2,13.4,31.1,6.3
2024-02-06 06:02:06,15.3,77.7,1.6,47.0,20.4,8.6
2024-01-01 00:00:00,3.5,89.0,2.5,26.4,45.5,4.9
2024-01-13 05:20:42,18.5,41.6,3.6,56.1,43.6,4.2
2024-01-01 00:00:00,17.8,40.1,3.2,374.3,60.1,-0.3
2024-02-07 01:36:17,6.9,59.3,4.2,5.9,34.6,3.9
2024-01-11 16:57:02,3.8,57.0,2.8,131.1,0.0,4.1
2024-02-09 22:02:07,6.9,85.2,2.3,132.1,34.9,-1.0
2024-01-01 00:00:00,1.1,52.1,3.0,100.9,30.6,2.7
2024-01-23 20:40:12,4.5,53.5,0.9,66.5,11.7,2.0
2024-02-10 17:35:24,2.1,89.9,3.7,237.6,20.4,6.0
2024-02-20 18:26:42,2.6,64.0,2.1,0.0,49.9,-1.0
2024-01-23 00:48:11,1.8,89.9,1.9,0.0,52.2,1.4
2024-02-12 10:33:32,4.8,43.5,2.0,0.0,64.3,3.1
2024-02-09 18:36:09,18.0,71.4,4.2,106.3,19.7,4.2
2024-02-07 17:02:24,16.5,71.2,4.0,49.0,90.9,8.2
2024-01-01 13:08:42,18.4,78.9,4.2,9.2,12.1,-1.5
2024-02-17 08:55:44,15.7,57.4,3.1,0.0,12.5,-2.2
2024-01-01 00:00:00,18.5,40.1,1.7,0.0,4.6,3.2
2024-02-17 09:05:40,4.6,47.0,4.0,0.0,15.4,4.0
2024-02-18 23:59:51,0.7,89.9,4.0,0.0,64.9,-1.2
2024-02-20 06:51:29,17.9,61.0,3.6,0.0,26.1,6.0
2024-01-01 00:00:00,4.5,43.7,4.2,0.0,95.3,4.9
2024-01-01 00:00:00,4.2,45.0,1.6,0.0,77.2,0.2
2024-01-01 00:00:00,15.7,40.1,3.6,217.5,12.1,-0.3
2024-02-15 22:06:53,4.4,69.1,1.8,49.5,83.9,3.6
2024-01-16 00:12:40,15.3,40.1,1.2,0.0,0.0,3.7
2024-02-01 12:48:56,4.2,43.9,2.7,337.7,58.5,0.8
2024-02-01 05:54:01,19.0,89.9,1.7,152.7,93.3,4.9
2024-01-01 07:52:24,7.4,61.2,1.3,3.4,0.3,1.3
2024-01-01 00:00:00,0.9,55.1,1.6,0.0,0.0,4.1
2024-01-01 00:00:00,14.5,68.8,2.3,269.6,68.4,5.9
2024-01-02 03:07:36,13.2,54.3,4.2,0.0,65.1,3.0
2024-01-01 00:00:00,15.4,87.0,2.5,800.0,47.9,2.9
2024-02-04 13:40:07,17.4,55.2,2.2,0.0,39.1,1.6
2024-01-18 10:10:43,4.2,87.6,2.9,7.6,53.2,-1.6
2024-01-02 13:55:44,6.5,44.0,1.9,237.9,0.9,6.4
2024-01-31 05:05:07,19.5,43.7,1.3,390.1,59.2,-0.9
2024-02-16 22:36:11,15.8,77.8,3.9,0.0,20.6,6.9
2024-01-12 03:37:58,0.5,48.3,2.8,22.7,97.3,4.0
2024-02-11 07:07:42,0.5,81.3,3.2,0.0,100.0,1.2
2024-01-19 07:10:16,13.0,67.8,1.9,11.1,10.2,1.9
2024-02-01 14:26:48,19.5,43.3,2.2,261.4,95.9,8.5
2024-01-23 15:58:57,14.3,52.1,3.2,217.6,71.6,4.0
2024-01-15 11:35:09,16.8,73.5,4.1,772.6,47.7,7.4
2024-02-21 15:18:40,13.6,74.0,1.2,12.2,100.0,2.4
2024-01-25 18:40:40,15.9,48.7,2.1,98.5,92.2,3.8
2024-02-20 07:29:21,14.7,40.1,4.0,266.7,64.5,8.6
2024-02-08 09:08:19,2.0,71.0,2.0,0.0,81.6,2.3
2024-01-01 00:00:00,10.2,43.8,0.6,0.0,0.0,2.7
2024-02-08 01:41:05,0.5,89.9,2.9,457.1,16.9,3.0
2024-01-01 00:00:00,2.5,56.1,4.2,0.0,30.5,2.6
2024-01-17 18:36:43,15.7,83.6,2.9,41.9,14.0,1.2
2024-01-18 23:10:09,2.6,84.5,3.1,12.2,71.9,5.8
2024-01-05 19:38:08,0.5,54.6,2.3,0.0,71.0,7.1
2024-01-03 05:53:17,16.2,40.1,1.5,0.0,100.0,5.1
2024-01-06 05:40:06,7.5,42.1,4.0,386.9,3.9,8.6
2024-02-15 03:09:19,0.5,77.7,1.3,111.8,38.5,0.5
